Time,ADC,DAC
0.0,0.0,-0.4284687571526665
0.001,-0.407672236209659,-0.38191577019913026
0.002,-0.41250629434653235,-0.4596383611810483
0.003,-0.407672236209659,-0.3935728999771115
0.004,-0.41089494163424123,-0.41746623941405353
0.005,-0.41089494163424123,-0.4302563515678645
0.006,-0.4092835889219501,-0.4065644312199588
0.007,-0.41089494163424123,-0.41572899977111466
0.008,-0.41089494163424123,-0.41331197070267794
0.009000000000000001,-0.41089494163424123,-0.41477225909819176
0.01,-0.41089494163424123,-0.41492332341496907
0.011,-0.41089494163424123,-0.4155024032959487
0.012,-0.41089494163424123,-0.4159555962462806
0.013000000000000001,-0.41089494163424123,-0.41645914396887157
0.014,-0.41089494163424123,-0.3968207827878233
0.015,-0.41250629434653235,-0.44420462348363465
0.016,-0.4092835889219501,-0.388235294117647
0.017,-0.41250629434653235,-0.4282421606775006
0.018000000000000002,-0.41089494163424123,-0.39483176928358893
0.019,-0.41250629434653235,-0.4267063401235981
0.02,-0.41089494163424123,-0.4161066605630579
0.021,-0.41089494163424123,-0.4001693751430533
0.022,-0.41250629434653235,-0.4262027924010071
0.023,-0.41089494163424123,-0.397450217441062
0.024,-0.41250629434653235,-0.4277637903410392
0.025,-0.41089494163424123,-0.39757610437170976
0.026000000000000002,-0.41250629434653235,-0.42836804760814834
0.027,-0.41089494163424123,-0.3980041199359121
0.028,-0.41250629434653235,-0.4288715953307393
0.029,-0.41089494163424123,-0.39848249027237354
0.03,-0.41250629434653235,-0.42934996566720074
0.031,-0.41089494163424123,-0.39896086060883496
0.032,-0.41250629434653235,-0.4097116044861524
0.033,-0.41250629434653235,-0.42625314717326623
0.034,-0.41089494163424123,-0.40064774547951476
0.035,-0.41250629434653235,-0.4097871366445411
0.036000000000000004,-0.41250629434653235,-0.4268574044403754
0.037,-0.41089494163424123,-0.40107576104371706
0.038,-0.41250629434653235,-0.41029068436713206
0.039,-0.41250629434653235,-0.4273357747768368
0.04,-0.41089494163424123,-0.38146257724879834
0.041,-0.4141176470588235,-0.4375829709315633
0.042,-0.41089494163424123,0.8249874113069352
0.043000000000000003,-0.41250629434653235,0.8249874113069352
0.044,-0.27876401922636757,0.8249874113069352
0.045,-0.09829251544975967,0.8249874113069352
0.046,0.0612314030670634,0.8249874113069352
0.047,0.1917509727626459,0.8249874113069352
0.048,0.2997116044861524,0.41655985351338976
0.049,0.38833600366216525,0.34132982375829707
0.05,0.4173403524834058,0.5163881895170519
0.051000000000000004,0.4060608834973678,0.3758480201419089
0.052000000000000005,0.41250629434653235,0.44528725108720524
0.053,0.41089494163424123,0.40203250171663996
0.054,0.41250629434653235,0.45729686427100025
0.055,0.4092835889219501,0.3785923552300297
0.056,0.4141176470588235,0.4462691691462577
0.057,0.41089494163424123,0.4231059739070725
0.058,0.41089494163424123,0.41137331197070265
0.059000000000000004,0.41250629434653235,0.41590524147402147
0.06,0.41250629434653235,0.4345113298237583
0.061,0.41089494163424123,0.40820096131837946
0.062,0.41250629434653235,0.4175921263447013
0.063,0.41250629434653235,0.4144701304646372
0.064,0.41250629434653235,0.43561913481345843
0.065,0.41089494163424123,0.38836118104829476
0.066,0.4141176470588235,0.44493476768139156
0.067,0.41089494163424123,0.40538109407186995
0.068,0.41250629434653235,0.41917830167086284
0.069,0.41250629434653235,0.4145708400091554
0.07,0.41250629434653235,0.4161066605630579
0.07100000000000001,0.41250629434653235,0.4156031128404669
0.07200000000000001,0.41250629434653235,0.4157793545433737
0.073,0.41250629434653235,0.4157038223849851
0.074,0.41250629434653235,0.41572899977111466
0.075,0.41250629434653235,0.41572899977111466
