Time,ADC,DAC
0.0,0.0,0.009668116273746852
0.001,-0.42217441062027916,0.011279468986037995
0.002,-0.42378576333257034,0.012890821698329136
0.003,-0.4253971160448615,0.009668116273746852
0.004,-0.42217441062027916,0.009668116273746852
0.005,-0.42217441062027916,0.009668116273746852
0.006,-0.42217441062027916,0.009668116273746852
0.007,-0.42217441062027916,0.009668116273746852
0.008,-0.42217441062027916,0.00805676356145571
0.009000000000000001,-0.42056305790798804,0.00805676356145571
0.01,-0.42056305790798804,0.009668116273746852
0.011,-0.42217441062027916,0.00805676356145571
0.012,-0.42056305790798804,0.006445410849164568
0.013000000000000001,-0.4189517051956969,0.00805676356145571
0.014,-0.42056305790798804,0.006445410849164568
0.015,-0.4189517051956969,0.006445410849164568
0.016,-0.4189517051956969,0.00805676356145571
0.017,-0.42056305790798804,0.004834058136873426
0.018000000000000002,-0.4173403524834058,0.006445410849164568
0.019,-0.4189517051956969,0.006445410849164568
0.02,-0.4189517051956969,0.004834058136873426
0.021,-0.4173403524834058,0.006445410849164568
0.022,-0.4189517051956969,0.004834058136873426
0.023,-0.4173403524834058,0.004834058136873426
0.024,-0.4173403524834058,0.004834058136873426
0.025,-0.4173403524834058,0.006445410849164568
0.026000000000000002,-0.4189517051956969,0.8249874113069352
0.027,-0.41572899977111466,0.702549782558938
0.028,-0.2900434882124056,0.5269123369192034
0.029,-0.11440604257267109,0.3754451819638361
0.03,0.037061112382696264,0.24814831769283585
0.031,0.1643579766536965,0.1417990386816205
0.032,0.2707072556649119,0.05317463950560769
0.033,0.35933165484092466,-0.02255893797207599
0.034,0.4350652323186084,-0.04511787594415198
0.035,0.45762417029068436,-0.017724879835202562
0.036000000000000004,0.43023117418173495,-0.00805676356145571
0.037,0.42056305790798804,-0.025781643396658272
0.038,0.43828793774319064,-0.025781643396658272
0.039,0.43828793774319064,-0.014502174410620279
0.04,0.4270084687571527,-0.01611352712291142
0.041,0.42861982146944383,-0.020947585259784848
0.042,0.4334538796063172,-0.017724879835202562
0.043000000000000003,0.43023117418173495,-0.014502174410620279
0.044,0.4270084687571527,-0.01611352712291142
0.045,0.42861982146944383,-0.017724879835202562
0.046,0.43023117418173495,-0.012890821698329136
0.047,0.4253971160448615,-0.014502174410620279
0.048,0.4270084687571527,-0.014502174410620279
0.049,0.4270084687571527,-0.014502174410620279
0.05,0.4270084687571527,-0.012890821698329136
0.051000000000000004,0.4253971160448615,-0.011279468986037995
0.052000000000000005,0.42378576333257034,-0.012890821698329136
0.053,0.4253971160448615,-0.011279468986037995
0.054,0.42378576333257034,-0.011279468986037995
0.055,0.42378576333257034,-0.011279468986037995
0.056,0.42378576333257034,-0.009668116273746852
0.057,0.42217441062027916,-0.011279468986037995
0.058,0.42378576333257034,-0.009668116273746852
0.059000000000000004,0.42217441062027916,-0.009668116273746852
0.06,0.42217441062027916,-0.00805676356145571
0.061,0.42056305790798804,-0.009668116273746852
0.062,0.42217441062027916,-0.00805676356145571
0.063,0.42056305790798804,-0.00805676356145571
0.064,0.42056305790798804,-0.00805676356145571
0.065,0.42056305790798804,-0.00805676356145571
0.066,0.42056305790798804,-0.006445410849164568
0.067,0.4189517051956969,-0.00805676356145571
0.068,0.42056305790798804,-0.006445410849164568
0.069,0.4189517051956969,-0.006445410849164568
0.07,0.4189517051956969,-0.006445410849164568
0.07100000000000001,0.4189517051956969,-0.006445410849164568
0.07200000000000001,0.4189517051956969,-0.004834058136873426
0.073,0.4173403524834058,-0.006445410849164568
0.074,0.4189517051956969,-0.006445410849164568
0.075,0.4189517051956969,-0.004834058136873426
0.076,0.4173403524834058,-0.004834058136873426
0.077,0.4173403524834058,-0.8250125886930647
0.078,0.4173403524834058,-0.6928816662851911
0.079,0.28037537193865875,-0.5156328679331654
0.08,0.10312657358663309,-0.3641657129777981
0.081,-0.04834058136873426,-0.24170290684367132
0.082,-0.17080338750286106,-0.13857633325703822
0.083,-0.27392996108949413,-0.05317463950560769
0.084,-0.35933165484092466,0.017724879835202562
0.085,-0.43023117418173495,0.04511787594415198
0.08600000000000001,-0.45762417029068436,0.017724879835202562
0.08700000000000001,-0.43023117418173495,0.006445410849164568
0.088,-0.4189517051956969,0.020947585259784848
0.089,-0.4334538796063172,0.025781643396658272
0.09,-0.43828793774319064,0.014502174410620279
0.091,-0.4270084687571527,0.012890821698329136
0.092,-0.4253971160448615,0.019336232547493705
0.093,-0.4318425268940261,0.017724879835202562
0.094,-0.43023117418173495,0.012890821698329136
0.095,-0.4253971160448615,0.014502174410620279
0.096,-0.4270084687571527,0.01611352712291142
0.097,-0.42861982146944383,0.012890821698329136
0.098,-0.4253971160448615,0.012890821698329136
0.099,-0.4253971160448615,0.014502174410620279
0.1,-0.4270084687571527,0.011279468986037995
0.101,-0.42378576333257034,0.011279468986037995
0.10200000000000001,-0.42378576333257034,0.012890821698329136
0.10300000000000001,-0.4253971160448615,0.011279468986037995
0.10400000000000001,-0.42378576333257034,0.011279468986037995
0.105,-0.42378576333257034,0.009668116273746852
0.106,-0.42217441062027916,0.009668116273746852
0.107,-0.42217441062027916,0.011279468986037995
0.108,-0.42378576333257034,0.00805676356145571
0.109,-0.42056305790798804,0.009668116273746852
0.11,-0.42217441062027916,0.009668116273746852
0.111,-0.42217441062027916,0.00805676356145571
0.112,-0.42056305790798804,0.00805676356145571
0.113,-0.42056305790798804,0.00805676356145571
0.114,-0.42056305790798804,0.006445410849164568
0.115,-0.4189517051956969,0.00805676356145571
0.116,-0.42056305790798804,0.00805676356145571
0.117,-0.42056305790798804,0.004834058136873426
0.11800000000000001,-0.4173403524834058,0.006445410849164568
0.11900000000000001,-0.4189517051956969,0.00805676356145571
0.12,-0.42056305790798804,0.006445410849164568
0.121,-0.4189517051956969,0.004834058136873426
0.122,-0.4173403524834058,0.004834058136873426
0.123,-0.4173403524834058,0.006445410849164568
0.124,-0.4189517051956969,0.006445410849164568
0.125,-0.4189517051956969,0.004834058136873426
0.126,-0.4173403524834058,0.003222705424582284
0.127,-0.41572899977111466,0.004834058136873426
0.128,-0.4173403524834058,0.8249874113069352
0.129,-0.4189517051956969,0.704161135271229
0.13,-0.29165484092469673,0.5301350423437857
0.131,-0.11762874799725337,0.3770565346761272
0.132,0.035449759670405125,0.249759670405127
0.133,0.16274662394140535,0.14341039139391162
0.134,0.2690959029526207,0.05317463950560769
0.135,0.35933165484092466,-0.020947585259784848
0.136,0.4334538796063172,-0.04672922865644312
0.137,0.4592355230029755,-0.017724879835202562
0.138,0.43023117418173495,-0.00805676356145571
0.139,0.42056305790798804,-0.027392996108949415
0.14,0.43989929045548176,-0.025781643396658272
0.14100000000000001,0.43828793774319064,-0.014502174410620279
0.14200000000000002,0.4270084687571527,-0.01611352712291142
0.14300000000000002,0.42861982146944383,-0.020947585259784848
0.14400000000000002,0.4334538796063172,-0.019336232547493705
0.145,0.4318425268940261,-0.014502174410620279
0.146,0.4270084687571527,-0.01611352712291142
0.147,0.42861982146944383,-0.017724879835202562
0.148,0.43023117418173495,-0.014502174410620279
0.149,0.4270084687571527,-0.014502174410620279
0.15,0.4270084687571527,-0.014502174410620279
0.151,0.4270084687571527,-0.012890821698329136
0.152,0.4253971160448615,-0.014502174410620279
0.153,0.4270084687571527,-0.012890821698329136
0.154,0.4253971160448615,-0.011279468986037995
0.155,0.42378576333257034,-0.012890821698329136
0.156,0.4253971160448615,-0.011279468986037995
0.157,0.42378576333257034,-0.011279468986037995
0.158,0.42378576333257034,-0.009668116273746852
0.159,0.42217441062027916,-0.011279468986037995
0.16,0.42378576333257034,-0.009668116273746852
0.161,0.42217441062027916,-0.009668116273746852
0.162,0.42217441062027916,-0.009668116273746852
0.163,0.42217441062027916,-0.00805676356145571
0.164,0.42056305790798804,-0.009668116273746852
0.165,0.42217441062027916,-0.00805676356145571
0.166,0.42056305790798804,-0.00805676356145571
0.167,0.42056305790798804,-0.006445410849164568
0.168,0.4189517051956969,-0.00805676356145571
0.169,0.42056305790798804,-0.00805676356145571
0.17,0.42056305790798804,-0.006445410849164568
0.171,0.4189517051956969,-0.006445410849164568
0.17200000000000001,0.4189517051956969,-0.006445410849164568
0.17300000000000001,0.4189517051956969,-0.006445410849164568
0.17400000000000002,0.4189517051956969,-0.006445410849164568
0.17500000000000002,0.4189517051956969,-0.004834058136873426
0.176,0.4173403524834058,-0.006445410849164568
0.177,0.4189517051956969,-0.004834058136873426
0.178,0.4173403524834058,-0.003222705424582284
0.179,0.41572899977111466,-0.8250125886930647
0.18,0.42056305790798804,-0.6977157244220645
0.181,0.2852094300755321,-0.5188555733577477
0.182,0.10634927901121538,-0.3673884184023804
0.183,-0.04511787594415198,-0.24331425955596245
0.184,-0.1691920347905699,-0.14018768596932937
0.185,-0.272318608377203,-0.05478599221789883
0.186,-0.35772030212863354,0.01611352712291142
0.187,-0.42861982146944383,0.04511787594415198
0.188,-0.45762417029068436,0.02255893797207599
0.189,-0.4350652323186084,0.004834058136873426
0.19,-0.4173403524834058,0.019336232547493705
0.191,-0.4318425268940261,0.027392996108949415
0.192,-0.43989929045548176,0.01611352712291142
0.193,-0.42861982146944383,0.012890821698329136
0.194,-0.4253971160448615,0.019336232547493705
0.195,-0.4318425268940261,0.017724879835202562
0.196,-0.43023117418173495,0.014502174410620279
0.197,-0.4270084687571527,0.014502174410620279
0.198,-0.4270084687571527,0.014502174410620279
0.199,-0.4270084687571527,0.01611352712291142
0.2,-0.42861982146944383,0.012890821698329136
0.201,-0.4253971160448615,0.012890821698329136
0.202,-0.4253971160448615,0.012890821698329136
0.203,-0.4253971160448615,0.012890821698329136
0.20400000000000001,-0.4253971160448615,0.011279468986037995
0.20500000000000002,-0.42378576333257034,0.011279468986037995
0.20600000000000002,-0.42378576333257034,0.011279468986037995
0.20700000000000002,-0.42378576333257034,0.011279468986037995
0.20800000000000002,-0.42378576333257034,0.009668116273746852
0.209,-0.42217441062027916,0.009668116273746852
0.21,-0.42217441062027916,0.011279468986037995
0.211,-0.42378576333257034,0.00805676356145571
0.212,-0.42056305790798804,0.00805676356145571
0.213,-0.42056305790798804,0.009668116273746852
0.214,-0.42217441062027916,0.009668116273746852
0.215,-0.42217441062027916,0.006445410849164568
0.216,-0.4189517051956969,0.00805676356145571
0.217,-0.42056305790798804,0.00805676356145571
0.218,-0.42056305790798804,0.006445410849164568
0.219,-0.4189517051956969,0.006445410849164568
0.22,-0.4189517051956969,0.00805676356145571
0.221,-0.42056305790798804,0.006445410849164568
0.222,-0.4189517051956969,0.006445410849164568
0.223,-0.4189517051956969,0.004834058136873426
0.224,-0.4173403524834058,0.006445410849164568
0.225,-0.4189517051956969,0.006445410849164568
0.226,-0.4189517051956969,0.004834058136873426
0.227,-0.4173403524834058,0.004834058136873426
0.228,-0.4173403524834058,0.004834058136873426
0.229,-0.4173403524834058,0.006445410849164568
0.23,-0.4189517051956969,0.8249874113069352
0.231,-0.41572899977111466,0.702549782558938
0.232,-0.2900434882124056,0.5285236896314947
0.233,-0.11601739528496223,0.3754451819638361
0.234,0.037061112382696264,0.24814831769283585
0.23500000000000001,0.1643579766536965,0.1417990386816205
0.23600000000000002,0.2707072556649119,0.05317463950560769
0.23700000000000002,0.35933165484092466,-0.02255893797207599
0.23800000000000002,0.4350652323186084,-0.04511787594415198
0.23900000000000002,0.45762417029068436,-0.017724879835202562
0.24,0.43023117418173495,-0.00805676356145571
0.241,0.42056305790798804,-0.02417029068436713
0.242,0.4366765850308995,-0.027392996108949415
0.243,0.43989929045548176,-0.014502174410620279
0.244,0.4270084687571527,-0.014502174410620279
0.245,0.4270084687571527,-0.020947585259784848
0.246,0.4334538796063172,-0.019336232547493705
0.247,0.4318425268940261,-0.014502174410620279
0.248,0.4270084687571527,-0.014502174410620279
0.249,0.4270084687571527,-0.017724879835202562
0.25,0.43023117418173495,-0.014502174410620279
0.251,0.4270084687571527,-0.014502174410620279
0.252,0.4270084687571527,-0.012890821698329136
0.253,0.4253971160448615,-0.014502174410620279
0.254,0.4270084687571527,-0.012890821698329136
0.255,0.4253971160448615,-0.012890821698329136
0.256,0.4253971160448615,-0.011279468986037995
0.257,0.42378576333257034,-0.011279468986037995
0.258,0.42378576333257034,-0.012890821698329136
0.259,0.4253971160448615,-0.011279468986037995
0.26,0.42378576333257034,-0.009668116273746852
0.261,0.42217441062027916,-0.009668116273746852
0.262,0.42217441062027916,-0.009668116273746852
0.263,0.42217441062027916,-0.009668116273746852
